season,week,contestant_id,celebrity_name,ballroom_partner,J_total,p_hat,V_hat,eliminated,uncertainty_width
13,7,149,Rob Kardashian,Cheryl Burke,25.5,0.10878891110903811,1087889.1110903812,0,0.9897610921501707
13,8,140,Ricki Lake,Derek Hough,26.0,0.2882859311502938,2882859.3115029377,0,1.0
13,8,141,J.R. Martinez,Karina Smirnoff,30.0,0.4636124518410824,4636124.518410824,0,1.0
13,8,143,Hope Solo,Maksim Chmerkoskiy,26.0,0.09240539906993696,924053.9906993696,0,1.0
13,8,148,Nancy Grace,Tristan MacManus,22.0,0.0597311273008447,597311.273008447,1,0.2301158301158301
13,8,149,Rob Kardashian,Cheryl Burke,25.5,0.0959650906378422,959650.9063784219,0,1.0
13,9,140,Ricki Lake,Derek Hough,33.4999,0.4676185304573198,4676185.304573198,0,1.0
13,9,141,J.R. Martinez,Karina Smirnoff,28.0,0.26141392972044264,2614139.2972044265,0,1.0
13,9,143,Hope Solo,Maksim Chmerkoskiy,24.4998,0.07475127028018273,747512.7028018273,1,0.29324976054751284
13,9,149,Rob Kardashian,Cheryl Burke,32.4998,0.19621626954205484,1962162.6954205486,0,1.0
13,10,140,Ricki Lake,Derek Hough,27.999899999999997,0.23177421218535527,2317742.1218535528,0,1.0
13,10,141,J.R. Martinez,Karina Smirnoff,28.1665,0.24964934588333967,2496493.458833397,0,1.0
13,10,149,Rob Kardashian,Cheryl Burke,28.333199999999998,0.5185764419313051,5185764.419313052,0,1.0
14,1,150,William Levy,Cheryl Burke,24.0,0.08738786813209169,873878.681320917,0,1.0
14,1,151,Jack Wagner,Anna Trebunskaya,23.0,0.07016510739410398,701651.0739410397,0,1.0
14,1,152,Sherri Sheperd,Valentin Chmerkovskiy,23.0,0.07016510739410392,701651.0739410392,0,1.0
14,1,153,Jaleel White,Kym Johnson,26.0,0.18097077431387087,1809707.7431387086,0,1.0
14,1,154,Roshon Fegan,Chelsie Hightower,23.0,0.07016510739410398,701651.0739410397,0,1.0
14,1,155,Melissa Gilbert,Maksim Chmerkoskiy,20.0,0.052706368426707714,527063.6842670771,0,1.0
14,1,156,Martina Navratilova,Tony Dovolani,20.0,0.05270636584367758,527063.6584367758,0,1.0
14,1,157,Donald Driver,Peta Murgatroyd,21.0,0.05594556070924731,559455.6070924731,0,1.0
14,1,158,Gavin DeGraw,Karina Smirnoff,20.0,0.052706332209596814,527063.3220959682,0,1.0
14,1,159,Gladys Knight,Tristan MacManus,23.0,0.07016509828813342,701650.9828813341,0,1.0
14,1,160,Katherine Jenkins,Mark Ballas,26.0,0.18097077173084083,1809707.7173084083,0,1.0
14,1,161,Maria Menounos,Derek Hough,21.0,0.055945538163521935,559455.3816352193,0,1.0
14,2,150,William Levy,Cheryl Burke,25.0,0.10381319388448614,1038131.9388448613,0,1.0
14,2,151,Jack Wagner,Anna Trebunskaya,21.0,0.054935859433974776,549358.5943397478,0,1.0
14,2,152,Sherri Sheperd,Valentin Chmerkovskiy,23.0,0.0655122061390503,655122.0613905031,0,1.0
14,2,153,Jaleel White,Kym Johnson,22.0,0.09250167376171782,925016.7376171782,0,1.0
14,2,154,Roshon Fegan,Chelsie Hightower,26.0,0.11974764124446331,1197476.4124446332,0,1.0
14,2,155,Melissa Gilbert,Maksim Chmerkoskiy,20.0,0.04882502313168116,488250.23131681164,0,1.0
14,2,156,Martina Navratilova,Tony Dovolani,17.0,0.04565733549618267,456573.3549618267,1,0.10346964064436186
14,2,157,Donald Driver,Peta Murgatroyd,24.0,0.06916963030171064,691696.3030171064,0,1.0
14,2,158,Gavin DeGraw,Karina Smirnoff,21.0,0.0510819513064429,510819.513064429,0,1.0
14,2,159,Gladys Knight,Tristan MacManus,19.0,0.05040305190758082,504030.51907580823,0,1.0
14,2,160,Katherine Jenkins,Mark Ballas,26.0,0.21530387233642745,2153038.7233642745,0,1.0
14,2,161,Maria Menounos,Derek Hough,25.0,0.08304856105628192,830485.6105628192,0,1.0
14,3,150,William Levy,Cheryl Burke,28.0,0.13794009689120584,1379400.9689120585,0,1.0
14,3,151,Jack Wagner,Anna Trebunskaya,24.0,0.045522304104486024,455223.04104486026,1,0.0961038961038961
14,3,152,Sherri Sheperd,Valentin Chmerkovskiy,24.0,0.04794908530699124,479490.8530699124,0,1.0
14,3,153,Jaleel White,Kym Johnson,25.0,0.05749506778458892,574950.6778458892,0,1.0
14,3,154,Roshon Fegan,Chelsie Hightower,25.0,0.06405627140669981,640562.7140669981,0,1.0
14,3,155,Melissa Gilbert,Maksim Chmerkoskiy,24.0,0.045522304104486024,455223.04104486026,0,1.0
14,3,157,Donald Driver,Peta Murgatroyd,26.0,0.05941375589689888,594137.5589689888,0,1.0
14,3,158,Gavin DeGraw,Karina Smirnoff,24.0,0.045522304104486024,455223.04104486026,0,1.0
14,3,159,Gladys Knight,Tristan MacManus,24.0,0.045522304104486024,455223.04104486026,0,1.0
14,3,160,Katherine Jenkins,Mark Ballas,29.0,0.3696494618401905,3696494.618401905,0,1.0
14,3,161,Maria Menounos,Derek Hough,27.0,0.08140704445548079,814070.4445548079,0,1.0
14,4,150,William Levy,Cheryl Burke,22.0,0.07664847729191666,766484.7729191666,0,0.9957081545064378
14,4,152,Sherri Sheperd,Valentin Chmerkovskiy,21.0,0.04673549717512934,467354.9717512934,1,0.10987124463519314
14,4,153,Jaleel White,Kym Johnson,22.0,0.054835151176912636,548351.5117691264,0,0.9957081545064378
14,4,154,Roshon Fegan,Chelsie Hightower,26.0,0.12480318712231506,1248031.8712231505,0,0.9957081545064378
14,4,155,Melissa Gilbert,Maksim Chmerkoskiy,22.0,0.05206355763704573,520635.5763704573,0,0.9957081545064378
14,4,157,Donald Driver,Peta Murgatroyd,27.0,0.17626971878495798,1762697.1878495798,0,0.9957081545064378
14,4,158,Gavin DeGraw,Karina Smirnoff,23.0,0.0566012027035868,566012.027035868,0,0.9957081545064378
14,4,159,Gladys Knight,Tristan MacManus,20.0,0.051027342668691585,510273.42668691586,0,0.9957081545064378
14,4,160,Katherine Jenkins,Mark Ballas,24.0,0.21818229129899955,2181822.9129899954,0,0.9957081545064378
14,4,161,Maria Menounos,Derek Hough,26.0,0.1428335741404447,1428335.741404447,0,0.9957081545064378
14,5,150,William Levy,Cheryl Burke,29.0,0.1378530756389083,1378530.756389083,0,1.0
14,5,153,Jaleel White,Kym Johnson,24.0,0.05930540997285923,593054.0997285923,0,1.0
14,5,154,Roshon Fegan,Chelsie Hightower,26.0,0.10271261919438454,1027126.1919438454,0,1.0
14,5,155,Melissa Gilbert,Maksim Chmerkoskiy,21.0,0.0517719864924521,517719.864924521,0,1.0
14,5,157,Donald Driver,Peta Murgatroyd,27.0,0.1499926439592263,1499926.439592263,0,1.0
14,5,158,Gavin DeGraw,Karina Smirnoff,19.0,0.05069463079732957,506946.3079732957,1,0.1374007936507937
14,5,159,Gladys Knight,Tristan MacManus,22.0,0.05307425733220282,530742.5733220282,0,1.0
14,5,160,Katherine Jenkins,Mark Ballas,29.0,0.26366640459428964,2636664.0459428965,0,1.0
14,5,161,Maria Menounos,Derek Hough,27.0,0.13092897201834752,1309289.7201834752,0,1.0
14,6,150,William Levy,Cheryl Burke,36.0,0.14875698494726178,1487569.8494726177,0,1.0
14,6,153,Jaleel White,Kym Johnson,36.9998,0.10765368345338884,1076536.8345338884,0,1.0
14,6,154,Roshon Fegan,Chelsie Hightower,27.9998,0.06674050697567026,667405.0697567026,0,1.0
14,6,155,Melissa Gilbert,Maksim Chmerkoskiy,30.0,0.057950233067931754,579502.3306793176,0,1.0
14,6,157,Donald Driver,Peta Murgatroyd,33.9999,0.12160573086710275,1216057.3086710274,0,1.0
14,6,159,Gladys Knight,Tristan MacManus,24.0,0.05138733826298377,513873.3826298377,1,0.15697649179668316
14,6,160,Katherine Jenkins,Mark Ballas,38.9999,0.3647313355031327,3647313.355031327,0,1.0
14,6,161,Maria Menounos,Derek Hough,29.999899999999997,0.08117418692252813,811741.8692252813,0,1.0
14,7,150,William Levy,Cheryl Burke,26.5,0.12808407650569878,1280840.7650569878,0,0.9891008174386922
14,7,153,Jaleel White,Kym Johnson,25.5,0.06170460237572446,617046.0237572446,1,0.14674970805760998
14,7,154,Roshon Fegan,Chelsie Hightower,26.0,0.07454818993669778,745481.8993669777,0,0.9891008174386922
14,7,155,Melissa Gilbert,Maksim Chmerkoskiy,23.5,0.07260378493703236,726037.8493703236,0,0.9891008174386922
14,7,157,Donald Driver,Peta Murgatroyd,26.5,0.11390816063965946,1139081.6063965946,0,0.9891008174386922
14,7,160,Katherine Jenkins,Mark Ballas,27.0,0.29026952759904084,2902695.2759904084,0,0.9891008174386922
14,7,161,Maria Menounos,Derek Hough,28.5,0.2588816580061463,2588816.580061463,0,0.9891008174386922
14,8,150,William Levy,Cheryl Burke,28.5,0.29045683048224197,2904568.30482242,0,0.9847094801223242
14,8,154,Roshon Fegan,Chelsie Hightower,28.0,0.13344025706118437,1334402.5706118436,1,0.19755351681957187
14,8,155,Melissa Gilbert,Maksim Chmerkoskiy,25.5,0.06290600850043891,629060.0850043892,1,0.2097859327217126
14,8,157,Donald Driver,Peta Murgatroyd,27.5,0.13649836103671956,1364983.6103671957,0,0.9847094801223242
14,8,160,Katherine Jenkins,Mark Ballas,27.5,0.23408397393162522,2340839.739316252,0,0.9847094801223241
14,8,161,Maria Menounos,Derek Hough,26.5,0.14261456898778987,1426145.6898778987,0,0.9847094801223242
14,9,150,William Levy,Cheryl Burke,29.0,0.32902090789858485,3290209.0789858485,0,0.9739130434782608
14,9,157,Donald Driver,Peta Murgatroyd,28.5,0.22510897272945724,2251089.727294572,0,0.9739130434782608
14,9,160,Katherine Jenkins,Mark Ballas,28.0,0.2294567988164137,2294567.988164137,0,0.9739130434782609
14,9,161,Maria Menounos,Derek Hough,29.5,0.2164133205555442,2164133.205555442,1,0.2434782608695652
14,10,150,William Levy,Cheryl Burke,29.666600000000003,0.2171501351791839,2171501.351791839,0,1.0
14,10,157,Donald Driver,Peta Murgatroyd,29.666600000000003,0.16499331838847214,1649933.1838847215,0,1.0
14,10,160,Katherine Jenkins,Mark Ballas,30.0,0.6178565464323439,6178565.464323439,0,1.0
15,1,162,Gilles Marini,Peta Murgatroyd,24.0,0.13771790308136805,1377179.0308136805,0,1.0
15,1,163,Sabrina Bryan,Louis van Amstel,22.5,0.08059921088686411,805992.1088686412,0,1.0
15,1,164,Kirstie Alley,Maksim Chmerkoskiy,19.0,0.051370415888281847,513704.1588828185,0,1.0
15,1,165,Kelly Monaco,Valentin Chmerkovskiy,21.5,0.06480597892786275,648059.7892786275,0,1.0
15,1,166,Apolo Anton Ohno,Karina Smirnoff,22.0,0.07138373049733536,713837.3049733536,0,1.0
15,1,167,Emmitt Smith,Cheryl Burke,24.5,0.17458383747047526,1745838.3747047526,0,1.0
15,1,168,Shawn Johnson,Derek Hough,22.0,0.07138372953047564,713837.2953047564,0,1.0
15,1,169,Pamela Anderson,Tristan MacManus,17.0,0.04840122064090912,484012.2064090912,1,0.09236333286966196
15,1,170,Helio Castroneves,Chelsie Hightower,21.5,0.06480598981082658,648059.8981082658,0,1.0
15,1,171,Joey Fatone,Kym Johnson,20.5,0.056891661928612156,568916.6192861216,0,1.0
15,1,172,Drew Lachey,Anna Trebunskaya,21.5,0.06480597866506377,648059.7866506376,0,1.0
15,1,173,Bristol Palin,Mark Ballas,19.5,0.05275577378782967,527557.7378782966,0,1.0
15,1,174,Melissa Rycroft,Tony Dovolani,21.0,0.06049456888409571,604945.6888409571,0,1.0
15,2,162,Gilles Marini,Peta Murgatroyd,25.5,0.17635580434214052,1763558.0434214051,0,0.9764492753623188
15,2,163,Sabrina Bryan,Louis van Amstel,26.0,0.1544899249701296,1544899.249701296,0,0.9764492753623188
15,2,164,Kirstie Alley,Maksim Chmerkoskiy,21.0,0.04918696322441292,491869.6322441292,0,0.9764492753623188
15,2,165,Kelly Monaco,Valentin Chmerkovskiy,22.0,0.05537463904565699,553746.3904565698,0,0.9764492753623188
15,2,166,Apolo Anton Ohno,Karina Smirnoff,24.5,0.08602842981377559,860284.298137756,0,0.9764492753623188
15,2,167,Emmitt Smith,Cheryl Burke,22.5,0.09176224408534805,917622.4408534806,0,0.9764492753623188
15,2,168,Shawn Johnson,Derek Hough,25.0,0.0996522876221878,996522.876221878,0,0.9764492753623188
15,2,170,Helio Castroneves,Chelsie Hightower,23.0,0.061674128913384016,616741.2891338401,0,0.9764492753623188
15,2,171,Joey Fatone,Kym Johnson,22.5,0.04315466100464664,431546.6100464664,1,0.08514492753623192
15,2,172,Drew Lachey,Anna Trebunskaya,22.5,0.058059216501013484,580592.1650101348,0,0.9764492753623188
15,2,173,Bristol Palin,Mark Ballas,18.0,0.05945900883073361,594590.0883073361,0,0.9764492753623188
15,2,174,Melissa Rycroft,Tony Dovolani,23.5,0.06480269164657078,648026.9164657078,0,0.9764492753623188
15,3,162,Gilles Marini,Peta Murgatroyd,25.5,0.1180209212317575,1180209.212317575,0,0.9820143884892086
15,3,163,Sabrina Bryan,Louis van Amstel,25.5,0.10868413117603438,1086841.3117603438,0,0.9820143884892086
15,3,164,Kirstie Alley,Maksim Chmerkoskiy,24.0,0.05636523661161995,563652.3661161995,0,0.9820143884892086
15,3,165,Kelly Monaco,Valentin Chmerkovskiy,27.0,0.12832835052106936,1283283.5052106937,0,0.9820143884892086
15,3,166,Apolo Anton Ohno,Karina Smirnoff,25.5,0.07925399401556776,792539.9401556776,0,0.9820143884892086
15,3,167,Emmitt Smith,Cheryl Burke,25.0,0.07127886368406341,712788.6368406342,0,0.9820143884892086
15,3,168,Shawn Johnson,Derek Hough,26.5,0.13223002130037098,1322300.21300371,0,0.9820143884892086
15,3,170,Helio Castroneves,Chelsie Hightower,25.5,0.05096955315838254,509695.53158382536,1,0.09964028776978417
15,3,172,Drew Lachey,Anna Trebunskaya,24.0,0.05338331260984556,533833.1260984556,1,0.10449640287769782
15,3,173,Bristol Palin,Mark Ballas,22.5,0.061760920064857366,617609.2006485737,0,0.9820143884892086
15,3,174,Melissa Rycroft,Tony Dovolani,27.0,0.13972469562643117,1397246.9562643117,0,0.9820143884892086
15,4,162,Gilles Marini,Peta Murgatroyd,39.5,0.197624509843786,1976245.09843786,0,0.9937791601866252
15,4,163,Sabrina Bryan,Louis van Amstel,35.5,0.08602729477198583,860272.9477198583,0,0.9937791601866252
15,4,164,Kirstie Alley,Maksim Chmerkoskiy,30.0,0.056908194844373615,569081.9484437362,0,0.9937791601866252
15,4,165,Kelly Monaco,Valentin Chmerkovskiy,37.5,0.12939280894837374,1293928.0894837375,0,0.9937791601866252
15,4,166,Apolo Anton Ohno,Karina Smirnoff,34.5,0.06793012904741878,679301.2904741878,0,0.9937791601866252
15,4,167,Emmitt Smith,Cheryl Burke,36.0,0.07547447578368562,754744.7578368562,0,0.9937791601866252
15,4,168,Shawn Johnson,Derek Hough,39.5,0.21198725128668752,2119872.512866875,0,0.9937791601866252
15,4,173,Bristol Palin,Mark Ballas,32.0,0.050687355030998804,506873.55030998803,1,0.12268878520822535
15,4,174,Melissa Rycroft,Tony Dovolani,37.0,0.12396798044269015,1239679.8044269015,0,0.9937791601866252
15,5,162,Gilles Marini,Peta Murgatroyd,28.25,0.1729194971893961,1729194.9718939608,0,1.0
15,5,163,Sabrina Bryan,Louis van Amstel,29.25,0.20599673164408158,2059967.3164408158,0,1.0
15,5,164,Kirstie Alley,Maksim Chmerkoskiy,26.25,0.05659632565215972,565963.2565215972,0,1.0
15,5,165,Kelly Monaco,Valentin Chmerkovskiy,25.75,0.07007240720257285,700724.0720257285,0,1.0
15,5,166,Apolo Anton Ohno,Karina Smirnoff,28.25,0.09503550054998351,950355.0054998351,0,1.0
15,5,167,Emmitt Smith,Cheryl Burke,28.0,0.08888998785388372,888899.8785388372,0,1.0
15,5,168,Shawn Johnson,Derek Hough,28.25,0.18132532711043178,1813253.2711043179,0,1.0
15,5,174,Melissa Rycroft,Tony Dovolani,28.25,0.12916422279749076,1291642.2279749077,0,1.0
15,6,162,Gilles Marini,Peta Murgatroyd,27.5,0.10783023273012664,1078302.3273012664,0,0.9380530973451326
15,6,163,Sabrina Bryan,Louis van Amstel,30.0,0.09676828582747164,967682.8582747164,1,0.11725663716814158
15,6,164,Kirstie Alley,Maksim Chmerkoskiy,27.5,0.10783023273012657,1078302.3273012657,0,0.9380530973451326
15,6,165,Kelly Monaco,Valentin Chmerkovskiy,27.0,0.1100426221106575,1100426.221106575,0,0.9380530973451325
15,6,166,Apolo Anton Ohno,Karina Smirnoff,30.0,0.18723988175733278,1872398.8175733278,0,0.9380530973451326
15,6,167,Emmitt Smith,Cheryl Burke,26.5,0.11225501149118838,1122550.1149118838,0,0.9380530973451326
15,6,168,Shawn Johnson,Derek Hough,28.0,0.11146113879144451,1114611.387914445,0,0.9380530973451326
15,6,174,Melissa Rycroft,Tony Dovolani,29.5,0.16657259456165185,1665725.9456165186,0,0.9380530973451326
15,7,162,Gilles Marini,Peta Murgatroyd,33.4998,0.08976374269625254,897637.4269625254,0,1.0
15,7,164,Kirstie Alley,Maksim Chmerkoskiy,27.999899999999997,0.06810719600125198,681071.9600125198,0,1.0
15,7,165,Kelly Monaco,Valentin Chmerkovskiy,36.0,0.12620811682573282,1262081.1682573282,0,1.0
15,7,166,Apolo Anton Ohno,Karina Smirnoff,33.0,0.116598863241577,1165988.63241577,0,1.0
15,7,167,Emmitt Smith,Cheryl Burke,34.4999,0.10213835487988507,1021383.5487988507,0,1.0
15,7,168,Shawn Johnson,Derek Hough,37.9998,0.19040495023235204,1904049.5023235204,0,1.0
15,7,174,Melissa Rycroft,Tony Dovolani,38.9999,0.3067787761229486,3067787.761229486,0,1.0
15,8,162,Gilles Marini,Peta Murgatroyd,29.2777,0.10508364029631233,1050836.4029631233,1,0.16508695918353009
15,8,164,Kirstie Alley,Maksim Chmerkoskiy,25.5,0.05624874096425845,562487.4096425845,1,0.1808844521924379
15,8,165,Kelly Monaco,Valentin Chmerkovskiy,28.3333,0.109822762745722,1098227.62745722,0,0.986897159437046
15,8,166,Apolo Anton Ohno,Karina Smirnoff,29.2777,0.1364804528814028,1364804.5288140278,0,0.9868971594370461
15,8,167,Emmitt Smith,Cheryl Burke,29.0554,0.11499797369282617,1149979.7369282618,0,0.9868971594370461
15,8,168,Shawn Johnson,Derek Hough,27.8333,0.11233182799848024,1123318.2799848025,0,0.9868971594370461
15,8,174,Melissa Rycroft,Tony Dovolani,30.0,0.365034601420998,3650346.0142099797,0,0.9868971594370461
15,9,165,Kelly Monaco,Valentin Chmerkovskiy,27.110999999999997,0.13011419618157186,1301141.9618157186,0,0.9893616794929351
15,9,166,Apolo Anton Ohno,Karina Smirnoff,28.611,0.1194758756745069,1194758.756745069,1,0.24921223236645185
15,9,167,Emmitt Smith,Cheryl Burke,27.0,0.08411035438737852,841103.5438737852,1,0.25778139953489265
15,9,168,Shawn Johnson,Derek Hough,29.5,0.30229605041941193,3022960.5041941195,0,0.9893616794929351
15,9,174,Melissa Rycroft,Tony Dovolani,28.7777,0.36400352333713076,3640035.2333713076,0,0.9893616794929351
15,10,165,Kelly Monaco,Valentin Chmerkovskiy,29.1109,0.1424699607279301,1424699.6072793012,0,1.0
15,10,168,Shawn Johnson,Derek Hough,28.944300000000002,0.1729562646263752,1729562.646263752,0,1.0
15,10,174,Melissa Rycroft,Tony Dovolani,29.333099999999998,0.6845737746456947,6845737.746456947,0,1.0
16,1,175,Ingo Rademacher,Kym Johnson,20.0,0.07679796306765337,767979.6306765337,0,1.0
16,1,176,Zendaya,Valentin Chmerkovskiy,24.0,0.2106153904839129,2106153.9048391287,0,1.0
16,1,177,Dorothy Hamill,Tristan MacManus,21.0,0.09171187246520551,917118.7246520552,0,1.0
16,1,178,Victor Ortiz,Lindsay Arnold,18.0,0.06153833056661054,615383.3056661054,0,1.0
16,1,179,Alexandra Raisman,Mark Ballas,21.0,0.09171186291300554,917118.6291300554,0,1.0
16,1,180,Jacoby Jones,Karina Smirnoff,20.0,0.07679795413134678,767979.5413134678,0,1.0
16,1,181,D. L. Hughley,Cheryl Burke,12.0,0.05089586536739133,508958.65367391333,0,1.0
16,1,182,Andy Dick,Sharna Burgess,17.0,0.05781754185369164,578175.4185369164,0,1.0
16,1,183,Wynonna Judd,Tony Dovolani,18.0,0.06153833831337758,615383.3831337758,0,1.0
16,1,184,Kellie Pickler,Derek Hough,21.0,0.09171190637258042,917119.0637258042,0,1.0
16,1,185,Lisa Vanderpump,Gleb Savchenko,18.0,0.06153833604712891,615383.3604712891,0,1.0
16,1,186,Sean Lowe,Peta Murgatroyd,19.0,0.06732463841809537,673246.3841809537,0,1.0
16,2,175,Ingo Rademacher,Kym Johnson,20.0,0.05681724427147396,568172.4427147396,0,1.0
16,2,176,Zendaya,Valentin Chmerkovskiy,26.0,0.26549296903408065,2654929.6903408067,0,1.0
16,2,177,Dorothy Hamill,Tristan MacManus,15.0,0.0501792085816222,501792.08581622195,0,1.0
16,2,178,Victor Ortiz,Lindsay Arnold,18.0,0.04861199032121668,486119.9032121668,0,1.0
16,2,179,Alexandra Raisman,Mark Ballas,24.0,0.09906080407043313,990608.0407043314,0,1.0
16,2,180,Jacoby Jones,Karina Smirnoff,23.0,0.07655860552961702,765586.0552961702,0,1.0
16,2,181,D. L. Hughley,Cheryl Burke,16.0,0.04478955455893956,447895.54558939557,0,1.0
16,2,182,Andy Dick,Sharna Burgess,20.0,0.05221814431880957,522181.4431880957,0,1.0
16,2,183,Wynonna Judd,Tony Dovolani,18.0,0.048611991919407814,486119.91919407813,0,1.0
16,2,184,Kellie Pickler,Derek Hough,26.0,0.1545267768984159,1545267.768984159,0,1.0
16,2,185,Lisa Vanderpump,Gleb Savchenko,18.0,0.04861198693903074,486119.8693903074,0,1.0
16,2,186,Sean Lowe,Peta Murgatroyd,20.0,0.05452072355695274,545207.2355695274,0,1.0
16,3,175,Ingo Rademacher,Kym Johnson,21.0,0.055257698336507545,552576.9833650754,0,1.0
16,3,176,Zendaya,Valentin Chmerkovskiy,25.9998,0.2769480979641912,2769480.9796419116,0,1.0
16,3,178,Victor Ortiz,Lindsay Arnold,23.0,0.06174644048469206,617464.4048469205,0,1.0
16,3,179,Alexandra Raisman,Mark Ballas,23.0,0.08319537027620319,831953.7027620319,0,1.0
16,3,180,Jacoby Jones,Karina Smirnoff,25.9998,0.12272912931683665,1227291.2931683664,0,1.0
16,3,181,D. L. Hughley,Cheryl Burke,16.0,0.04509874585492369,450987.4585492369,0,1.0
16,3,182,Andy Dick,Sharna Burgess,18.0,0.048080548360516506,480805.48360516503,0,1.0
16,3,183,Wynonna Judd,Tony Dovolani,15.0,0.045212894939321964,452128.94939321966,1,0.11798828593750797
16,3,184,Kellie Pickler,Derek Hough,25.0,0.15374429188496996,1537442.9188496997,0,1.0
16,3,185,Lisa Vanderpump,Gleb Savchenko,21.0,0.05315457266095157,531545.7266095157,0,1.0
16,3,186,Sean Lowe,Peta Murgatroyd,21.0,0.05483220992088567,548322.0992088567,0,1.0
16,4,175,Ingo Rademacher,Kym Johnson,23.0,0.06071961163216601,607196.1163216601,0,1.0
16,4,176,Zendaya,Valentin Chmerkovskiy,26.0,0.2622582563828375,2622582.563828375,0,1.0
16,4,178,Victor Ortiz,Lindsay Arnold,18.0,0.04917545594557785,491754.5594557785,0,1.0
16,4,179,Alexandra Raisman,Mark Ballas,27.0,0.15422850399888466,1542285.0399888465,0,1.0
