season,week,contestant_id,celebrity_name,ballroom_partner,J_total,p_hat,V_hat,judge_share,fan_judge_gap,momentum,popularity_score,eliminated
11,6,117,Kyle Massey,Lacey Schwimmer,29.999899999999997,0.028510305709667567,285103.0570966757,0.14492754323323798,-0.11641723752357042,-0.000802048588062175,-2.774925635087196,0
11,6,118,Jennifer Grey,Derek Hough,29.0,0.8006380627156288,8006380.627156287,0.14009709211577046,0.6605409705998583,-0.012223116283695434,-1.24904265975871,0
11,6,119,Rick Fox,Cheryl Burke,30.0,0.028293311045594537,282933.11045594537,0.1449280263266591,-0.11663471528106456,-0.0009661705351446705,-2.9038427067281445,0
11,6,120,Kurt Warner,Anna Trebunskaya,21.9999,0.06272916359447829,627291.6359447829,0.10628006954612891,-0.04355090595165062,0.03365228757736416,-3.0065028564013216,0
11,6,123,Brandy,Maksim Chmerkoskiy,35.9999,0.03166481093304994,316648.10933049937,0.17391314849856981,-0.14224833756551988,0.00021651129284656206,-2.7816493502174175,0
11,6,125,Audrina Patridge,Tony Dovolani,31.9998,0.014420304579013133,144203.04579013132,0.1545889285615942,-0.14016862398258106,-0.014689913319255532,-2.9830383190917136,1
11,6,126,Bristol Palin,Mark Ballas,27.9998,0.03374404142256767,337440.4142256767,0.13526519171803963,-0.10152115029547196,-0.005187550144052991,-2.9643855029753055,0
11,7,117,Kyle Massey,Lacey Schwimmer,33.5,0.03145120547440459,314512.0547440459,0.1606714628297362,-0.12922025735533163,0.0025237571491938185,-2.9314384387142494,0
11,7,118,Jennifer Grey,Derek Hough,36.5,0.8382106080763286,8382106.080763286,0.1750599520383693,0.6631506560379593,0.025858175862676913,-1.0437033859702283,0
11,7,119,Rick Fox,Cheryl Burke,34.5,0.02665504240486023,266550.4240486023,0.16546762589928057,-0.13881258349442036,-0.002052236343926442,-3.036100137599117,1
11,7,120,Kurt Warner,Anna Trebunskaya,35.0,0.03530058147302601,353005.8147302601,0.16786570743405277,-0.13256512596102676,-0.02834639084785135,-2.958988047197804,0
11,7,123,Brandy,Maksim Chmerkoskiy,36.5,0.03213519402743152,321351.9402743152,0.1750599520383693,-0.1429247580109378,7.085990948056675e-06,-2.915829336150152,0
11,7,126,Bristol Palin,Mark Ballas,32.5,0.03624736854394895,362473.6854394895,0.15587529976019185,-0.1196279312162429,0.0020096081889590667,-3.049298687918825,0
11,8,117,Kyle Massey,Lacey Schwimmer,28.0,0.033889230054053775,338892.30054053775,0.21132075471698114,-0.17743152466292736,0.001576733616910228,-3.037014344311495,0
11,8,118,Jennifer Grey,Derek Hough,28.5,0.8649080929239481,8649080.929239482,0.21509433962264152,0.6498137533013066,0.003743095318874845,-0.8702598863340668,0
11,8,120,Kurt Warner,Anna Trebunskaya,24.0,0.03168978124786366,316897.8124786366,0.1811320754716981,-0.14944229422383443,-0.004577506313006609,-3.0359616063292174,1
11,8,123,Brandy,Maksim Chmerkoskiy,28.5,0.03404952962061052,340495.2962061052,0.21509433962264152,-0.181044810002031,0.0010343136104217984,-3.0202241613785636,0
11,8,126,Bristol Palin,Mark Ballas,23.5,0.03546336615352404,354633.66153524036,0.17735849056603772,-0.14189512441251367,-0.0017766362332001448,-3.102916648776547,0
11,9,117,Kyle Massey,Lacey Schwimmer,29.0,0.03634147388300185,363414.7388300185,0.2543859649122807,-0.21804449102927886,0.0013431547516320475,-3.1065430779677596,0
11,9,118,Jennifer Grey,Derek Hough,30.0,0.8893747400071494,8893747.400071494,0.2631578947368421,0.6262168452703074,-0.0038391042488340466,-0.7252343147973062,0
11,9,123,Brandy,Maksim Chmerkoskiy,28.5,0.028369963230362987,283699.6323036299,0.25,-0.22163003676963702,-0.006793901573718324,-3.0921671412737926,1
11,9,126,Bristol Palin,Mark Ballas,26.5,0.0459138228794858,459138.228794858,0.2324561403508772,-0.18654231747139138,0.009289851070920396,-3.150184329952059,0
11,10,117,Kyle Massey,Lacey Schwimmer,27.333199999999998,0.04087640710971013,408764.0710971013,0.3293164561842318,-0.28844004907452164,0.0034738232992859858,-3.148193594112453,0
11,10,118,Jennifer Grey,Derek Hough,30.0,0.9168631926532146,9168631.926532146,0.36144665408832316,0.5554165385648915,0.0015202057648723288,-0.6036347723318751,0
11,10,126,Bristol Palin,Mark Ballas,25.666600000000003,0.042260400237075224,422604.0023707522,0.3092368897274452,-0.26697648949036995,-0.004994029064158349,-3.136345275000508,0
12,1,127,Ralph Macchio,Karina Smirnoff,24.0,0.16330263303098205,1633026.3303098206,0.11594202898550725,0.047360604045474805,0.07239354212189114,-2.3978952727983707,0
12,1,128,Chelsea Kane,Mark Ballas,21.0,0.09973404659966813,997340.4659966812,0.10144927536231885,-0.0017152287626507196,0.008824955690577216,-2.3978952727983707,0
12,1,129,Kirstie Alley,Maksim Chmerkoskiy,23.0,0.13573685358899223,1357368.5358899224,0.1111111111111111,0.02462574247788113,0.04482776267990132,-2.3978952727983707,0
12,1,130,Hines Ward,Kym Johnson,21.0,0.09973404649318954,997340.4649318954,0.10144927536231885,-0.0017152288691293094,0.008824955584098626,-2.3978952727983707,0
12,1,131,Sugar Ray Leonard,Anna Trebunskaya,17.0,0.06967435699858926,696743.5699858926,0.0821256038647343,-0.012451246866145044,-0.021234733910501652,-2.3978952727983707,0
12,1,132,Chris Jericho,Cheryl Burke,19.0,0.08034914949112319,803491.4949112319,0.09178743961352658,-0.011438290122403383,-0.01055994141796772,-2.3978952727983707,0
12,1,133,Petra Nemcova,Dmitry Chaplin,18.0,0.07424709613024137,742470.9613024137,0.08695652173913043,-0.01270942560888906,-0.01666199477884954,-2.3978952727983707,0
12,1,134,Mike Catherwood,Lacey Schwimmer,13.0,0.06068386832427768,606838.6832427768,0.06280193236714976,-0.0021180640428720768,-0.03022522258481323,-2.3978952727983707,0
12,1,135,Romeo,Chelsie Hightower,19.0,0.08034914974413693,803491.4974413692,0.09178743961352658,-0.011438289869389648,-0.010559941164953984,-2.3978952727983707,0
12,1,136,Wendy Williams,Tony Dovolani,14.0,0.06194170279001899,619417.0279001899,0.06763285024154589,-0.0056911474515269,-0.028967388119071923,-2.3978952727983707,0
12,1,137,Kendra Wilkinson,Louis van Amstel,18.0,0.07424709680878062,742470.9680878062,0.08695652173913043,-0.012709424930349808,-0.016661994100310287,-2.3978952727983707,0
12,2,127,Ralph Macchio,Karina Smirnoff,21.0,0.33379807299865877,3337980.7299865875,0.09722222222222222,0.23657585077643656,0.17049543996767672,-2.28074624928815,0
12,2,128,Chelsea Kane,Mark Ballas,18.0,0.05948259886741808,594825.9886741808,0.08333333333333333,-0.02385073446591525,-0.04025144773225005,-2.379365852206868,0
12,2,129,Kirstie Alley,Maksim Chmerkoskiy,20.0,0.13451769505340636,1345176.9505340636,0.09259259259259259,0.04192510246081377,-0.0012191585355858792,-2.317723651771566,0
12,2,130,Hines Ward,Kym Johnson,23.0,0.1043875994738698,1043875.994738698,0.10648148148148148,-0.0020938820076116804,0.0046535529806802645,-2.3793658524203933,0
12,2,131,Sugar Ray Leonard,Anna Trebunskaya,17.0,0.0472981737939712,472981.737939712,0.0787037037037037,-0.031405529909732506,-0.02237618320461806,-2.451100805086323,0
12,2,132,Chris Jericho,Cheryl Burke,23.0,0.06557984930181403,655798.4930181403,0.10648148148148148,-0.040901632179667455,-0.014769300189309165,-2.422590972619896,0
12,2,133,Petra Nemcova,Dmitry Chaplin,18.0,0.04888694288534225,488869.42885342246,0.08333333333333333,-0.03444639044799108,-0.025360153244899125,-2.438387540522924,0
12,2,134,Mike Catherwood,Lacey Schwimmer,17.0,0.04517428820144588,451742.8820144588,0.0787037037037037,-0.033529415502257826,-0.015509580122831802,-2.4787316936302215,1
12,2,135,Romeo,Chelsie Hightower,23.0,0.0655803106542536,655803.1065425359,0.10648148148148148,-0.040901170827227884,-0.014768839089883329,-2.42259097199011,0
12,2,136,Wendy Williams,Tony Dovolani,17.0,0.04554306026805558,455430.60268055584,0.0787037037037037,-0.033160643435648125,-0.016398642521963408,-2.4746285410098268,0
12,2,137,Kendra Wilkinson,Louis van Amstel,19.0,0.049751408501764405,497514.08501764404,0.08796296296296297,-0.03821155446119856,-0.02449568830701622,-2.4383875386951375,0
12,3,127,Ralph Macchio,Karina Smirnoff,21.0,0.48818440553388237,4881844.055338824,0.09813084112149532,0.39005356441238703,0.13859382698745715,-2.04404080756912,0
12,3,128,Chelsea Kane,Mark Ballas,23.0,0.048952938618428254,489529.38618428254,0.10747663551401869,-0.058523696895590435,-0.013343874435939436,-2.467906974808281,0
12,3,129,Kirstie Alley,Maksim Chmerkoskiy,21.0,0.09383482711479221,938348.2711479221,0.09813084112149532,-0.004296014006703111,-0.04704710912886276,-2.255390826788926,0
12,3,130,Hines Ward,Kym Johnson,25.0,0.10356160481692762,1035616.0481692762,0.11682242990654206,-0.01326082508961443,-0.005764734203876992,-2.355421559851175,0
12,3,131,Sugar Ray Leonard,Anna Trebunskaya,20.0,0.04156302473885851,415630.2473885851,0.09345794392523364,-0.05189491918637513,-0.00797289915753318,-2.5711373627163683,0
12,3,132,Chris Jericho,Cheryl Burke,21.0,0.04698784559197669,469878.4559197669,0.09813084112149532,-0.051142995529518634,-0.02169468828981916,-2.4829701391953787,0
12,3,133,Petra Nemcova,Dmitry Chaplin,25.0,0.04640072230258479,464007.22302584787,0.11682242990654206,-0.07042170760395727,-0.004799137819799779,-2.554359019381594,0
12,3,135,Romeo,Chelsie Hightower,20.0,0.04605795929312086,460579.5929312086,0.09345794392523364,-0.04739998463211278,-0.02262505776841541,-2.4829687317019893,0
12,3,136,Wendy Williams,Tony Dovolani,15.0,0.04039773349640972,403977.3349640972,0.07009345794392523,-0.02969572444751551,-0.0073000397257509606,-2.5975222370163187,1
12,3,137,Kendra Wilkinson,Louis van Amstel,23.0,0.04405893849301906,440589.38493019063,0.10747663551401869,-0.06341769702099963,-0.008046286457459431,-2.5508533317931192,0
12,4,127,Ralph Macchio,Karina Smirnoff,25.0,0.6816824138697206,6816824.138697206,0.12135922330097088,0.5603231905687498,0.17294621912037667,-1.7786450589183653,0
12,4,128,Chelsea Kane,Mark Ballas,26.0,0.03824120998058011,382412.09980580106,0.1262135922330097,-0.08797238225242959,-0.012772569714619368,-2.577704755595554,0
12,4,129,Kirstie Alley,Maksim Chmerkoskiy,22.0,0.04579667302914914,457966.7302914914,0.10679611650485436,-0.060999443475705226,-0.05198845148570748,-2.277556501566942,0
12,4,130,Hines Ward,Kym Johnson,25.0,0.054413779926978496,544137.7992697849,0.12135922330097088,-0.06694544337399239,-0.05350760420466282,-2.337854973425897,0
12,4,131,Sugar Ray Leonard,Anna Trebunskaya,21.0,0.02870408069482901,287040.8069482901,0.10194174757281553,-0.07323766687798652,-0.014608681466829563,-2.693018757243079,1
12,4,132,Chris Jericho,Cheryl Burke,23.0,0.03608584672655526,360858.4672655526,0.11165048543689321,-0.07556463871033794,-0.012880112642404698,-2.5979493743847026,0
12,4,133,Petra Nemcova,Dmitry Chaplin,23.0,0.035999562080783185,359995.6208078319,0.11165048543689321,-0.07565092335611003,-0.01235455703947546,-2.657575266106283,0
12,4,135,Romeo,Chelsie Hightower,23.0,0.03580924620045869,358092.4620045869,0.11165048543689321,-0.07584123923643452,-0.012187680131257657,-2.6019459235564875,0
12,4,137,Kendra Wilkinson,Louis van Amstel,18.0,0.04326718749094552,432671.8749094552,0.08737864077669903,-0.04411145328575351,-0.002646562435419643,-2.6651280714752312,0
12,5,127,Ralph Macchio,Karina Smirnoff,22.0,0.7046948863329981,7046948.863329981,0.1134020618556701,0.591292824477328,0.0028671525591644764,-1.4995543268164513,0
12,5,128,Chelsea Kane,Mark Ballas,26.0,0.040580667549194906,405806.6754919491,0.13402061855670103,-0.09343995100750613,0.001209339799834598,-2.714932114386034,0
12,5,129,Kirstie Alley,Maksim Chmerkoskiy,23.0,0.040111981494298746,401119.81494298746,0.11855670103092783,-0.07844471953662908,-0.007038091021099417,-2.438753967610645,0
12,5,130,Hines Ward,Kym Johnson,27.0,0.06198346157904203,619834.6157904203,0.13917525773195877,-0.07719179615291674,0.005961626373655715,-2.4525115486839058,0
12,5,132,Chris Jericho,Cheryl Burke,26.0,0.039707844028991114,397078.4402899111,0.13402061855670103,-0.09431277452770992,0.002555575591201599,-2.742730409098573,0
12,5,133,Petra Nemcova,Dmitry Chaplin,22.0,0.03604009932551679,360400.9932551679,0.1134020618556701,-0.07736196253015332,-0.0010233345521174636,-2.790909913889567,1
12,5,135,Romeo,Chelsie Hightower,26.0,0.03959271235893374,395927.1235893374,0.13402061855670103,-0.09442790619776728,0.002725218643861521,-2.7474665678785053,0
12,5,137,Kendra Wilkinson,Louis van Amstel,22.0,0.037288347331024624,372883.47331024625,0.1134020618556701,-0.07611371452464548,-0.007257487394500897,-2.760174602362504,0
12,6,127,Ralph Macchio,Karina Smirnoff,24.0,0.7497135823966542,7497135.823966542,0.13333333333333333,0.6163802490633209,0.018671880516811568,-1.269641532491509,0
12,6,128,Chelsea Kane,Mark Ballas,28.0,0.04261551288192707,426155.1288192707,0.15555555555555556,-0.11294004267362849,0.0005176335813455862,-2.8128383904123933,0
12,6,129,Kirstie Alley,Maksim Chmerkoskiy,26.0,0.04045152408117072,404515.24081170716,0.14444444444444443,-0.1039929203632737,-0.0011601461410370509,-2.594219213871927,0
12,6,130,Hines Ward,Kym Johnson,27.0,0.05095469633884482,509546.96338844823,0.15,-0.09904530366115517,-0.01334617503108683,-2.5181867745963133,0
12,6,132,Chris Jericho,Cheryl Burke,22.0,0.036813841053631356,368138.41053631355,0.12222222222222222,-0.08540838116859087,-0.00437858199343473,-2.839425632921184,1
12,6,135,Romeo,Chelsie Hightower,28.0,0.04196780374191744,419678.03741917445,0.15555555555555556,-0.11358775181363812,0.0008948168560203168,-2.843795296102325,0
12,6,137,Kendra Wilkinson,Louis van Amstel,25.0,0.03748303950585423,374830.3950585423,0.1388888888888889,-0.10140584938303467,-0.001199427788619277,-2.865954562916931,0
12,7,127,Ralph Macchio,Karina Smirnoff,33.0,0.8267497558420485,8267497.558420485,0.17506631299734748,0.6516834428447009,0.048381446213546786,-1.073326033098844,0
12,7,128,Chelsea Kane,Mark Ballas,32.0,0.03441215378470102,344121.5378470102,0.16976127320954906,-0.13534911942484804,-0.009832162317748243,-2.8813781002971557,0
12,7,129,Kirstie Alley,Maksim Chmerkoskiy,30.0,0.03474463269572982,347446.3269572982,0.15915119363395225,-0.12440656093822243,-0.007252985008225493,-2.716905562705014,0
12,7,130,Hines Ward,Kym Johnson,33.0,0.03725671217996034,372567.12179960345,0.17506631299734748,-0.13780960081738713,-0.0156455184693923,-2.6099130893006164,0
12,7,135,Romeo,Chelsie Hightower,30.0,0.03474463269572982,347446.3269572982,0.15915119363395225,-0.12440656093822243,-0.008827218240984341,-2.909206743330459,0
12,7,137,Kendra Wilkinson,Louis van Amstel,30.5,0.032092112801830594,320921.1280183059,0.16180371352785147,-0.1297116007260209,-0.006823562177196318,-2.9495369959653526,1
12,8,127,Ralph Macchio,Karina Smirnoff,23.0,0.7793050659848304,7793050.659848304,0.17692307692307693,0.6023819890617534,-0.07485654048297574,-0.8967114709676489,0
12,8,128,Chelsea Kane,Mark Ballas,27.5,0.058205987440387144,582059.8744038715,0.21153846153846154,-0.15333247409807438,0.022652858635625703,-2.9789715740990155,0
12,8,129,Kirstie Alley,Maksim Chmerkoskiy,26.5,0.05283186156292827,528318.6156292827,0.20384615384615384,-0.15101429228322558,0.01693523012178349,-2.8454704849039807,0
12,8,130,Hines Ward,Kym Johnson,27.0,0.06105019096967965,610501.9096967966,0.2076923076923077,-0.14664211672262806,0.022558189124536707,-2.745915102968237,0
12,8,135,Romeo,Chelsie Hightower,26.0,0.04860689404217459,486068.9404217459,0.2,-0.15139310595782543,0.01271026260102981,-2.999311429404337,1
12,9,127,Ralph Macchio,Karina Smirnoff,24.0,0.2957446808510641,2957446.808510641,0.20425531914893616,0.09148936170212793,-0.5233752613732979,-0.7672397162676102,1
12,9,128,Chelsea Kane,Mark Ballas,36.5,0.18936170212765968,1893617.0212765967,0.31063829787234043,-0.12127659574468075,0.12818195731356663,-2.9519306697899372,0
12,9,129,Kirstie Alley,Maksim Chmerkoskiy,27.0,0.2702127659574472,2702127.659574472,0.2297872340425532,0.04042553191489401,0.2146817123560663,-2.864504554237987,0
12,9,130,Hines Ward,Kym Johnson,30.0,0.24468085106382909,2446808.510638291,0.2553191489361702,-0.010638297872341107,0.18051159170366515,-2.755943872443357,0
12,10,128,Chelsea Kane,Mark Ballas,29.666600000000003,0.15529240802623875,1552924.0802623876,0.33969480071129965,-0.1844023926850609,-0.11358976720034755,-2.6943638008263426,0
12,10,129,Kirstie Alley,Maksim Chmerkoskiy,27.999899999999997,0.20542057038391856,2054205.7038391856,0.32061039857740076,-0.1151898281934822,-0.17826523022031168,-2.5533127650394922,0
12,10,130,Hines Ward,Kym Johnson,29.666600000000003,0.6392870215898427,6392870.215898427,0.33969480071129965,0.2995922208785431,0.2918549974206594,-2.4863152112228573,0
13,1,138,Elisabetta Canalis,Valentin Chmerkovskiy,15.0,0.05925367190384714,592536.7190384713,0.06912442396313365,-0.00987075205928651,-0.024079661429486192,-2.4849066497880004,0
13,1,139,David Arquette,Kym Johnson,18.0,0.0717192650678666,717192.6506786661,0.08294930875576037,-0.011230043687893765,-0.011614068265466723,-2.4849066497880004,0
13,1,140,Ricki Lake,Derek Hough,20.0,0.09216323477000776,921632.3477000776,0.09216589861751152,-2.663847503761585e-06,0.008829901436674434,-2.4849066497880004,0
13,1,141,J.R. Martinez,Karina Smirnoff,22.0,0.13688170300009644,1368817.0300009644,0.10138248847926268,0.035499214520833766,0.053548369666763115,-2.4849066497880004,0
13,1,142,Metta World Peace (Ron),Peta Murgatroyd,14.0,0.05698923335821809,569892.3335821809,0.06451612903225806,-0.007526895674039975,-0.02634409997511524,-2.4849066497880004,1
13,1,143,Hope Solo,Maksim Chmerkoskiy,21.0,0.11037739826950917,1103773.9826950917,0.0967741935483871,0.013603204721122072,0.027044064936175838,-2.4849066497880004,0
13,1,144,Chynna Phillips,Tony Dovolani,22.0,0.1368817032503611,1368817.032503611,0.10138248847926268,0.03549921477109841,0.05354836991702776,-2.4849066497880004,0
13,1,145,Kristin Cavallari,Mark Ballas,19.0,0.08001955092745835,800195.5092745835,0.08755760368663594,-0.007538052759177585,-0.0033137824058749737,-2.4849066497880004,0
13,1,146,Carson Kressley,Anna Trebunskaya,17.0,0.06594609305296519,659460.9305296518,0.07834101382488479,-0.012394920771919601,-0.017387240280368144,-2.4849066497880004,0
13,1,147,Chaz Bono,Lacey Schwimmer,17.0,0.06594609356401689,659460.9356401688,0.07834101382488479,-0.0123949202608679,-0.017387239769316443,-2.4849066497880004,0
13,1,148,Nancy Grace,Tristan MacManus,16.0,0.0619110263523925,619110.263523925,0.07373271889400922,-0.011821692541616718,-0.02142230698094083,-2.4849066497880004,0
13,1,149,Rob Kardashian,Cheryl Burke,16.0,0.06191102648326079,619110.2648326079,0.07373271889400922,-0.011821692410748423,-0.021422306850072535,-2.4849066497880004,0
